data_as_on,state,city,company_name,legal_name,cin,company_website,company_status,focus_industry,focus_sector,services_provided
05-08-2026,Gujarat,Surat,MaxStack OPC Private Limited,MaxStack OPC Private Limited,L97571GJ2020PTC239024,www.maxstack.org,Active,Photography & Videography,D2C Platform,"B2C, Freemium, Cloud Services, Managed Services"
05-08-2026,Gujarat,Ahmedabad,LaunchForce Pvt Ltd,LaunchForce Pvt Ltd,L29862GJ2019LLP533347,www.launchforce.net,Scaling,Waste Management,Machine Learning,"API-First, Cloud Services, Consulting"
05-08-2026,Gujarat,Patan,InfinityShift Pvt Ltd,InfinityShift Pvt Ltd,L22612GJ2020OPC651717,www.infinityshift.io,Active,Human Resources & Staffing,Industrial IoT,"Marketplace, White-Label, AR/VR Experience, Blockchain-Based"
05-08-2026,Gujarat,Vapi,CatalystTech Private Limited,CatalystTech Private Limited,U43384GJ2021OPC313545,www.catalysttech.tech,Scaling,Textiles & Garments,Industrial IoT,Platform
05-08-2026,Gujarat,Ahmedabad,ZenMind OPC Pvt. Ltd.,ZenMind OPC Pvt. Ltd.,L14379GJ2021LLP568219,,Prototype,AI & Machine Learning,Higher Ed,"Freemium, B2C, Platform"
05-08-2026,Gujarat,Vadodara,NovaWing LLP,NovaWing LLP,L93449GJ2021PTC394425,www.novawing.in,Active,Jewellery & Precious Metals,Wealth Management,"Consulting, Subscription"
05-08-2026,Gujarat,Ahmedabad,MomentumSolutions Pvt. Ltd.,MomentumSolutions Pvt. Ltd.,U17753GJ2019LLP410311,www.momentumsolutions.tech,Validation,Health & Wellness,K-12 Learning,Web Platform
05-08-2026,Gujarat,Jamnagar,ImpactShift Private Ltd.,ImpactShift Private Ltd.,U69498GJ2019OPC212012,,Prototype,Real Estate & Housing,Music Tech,Platform
05-08-2026,Gujarat,Jamnagar,SmartMind OPC Pvt. Ltd.,SmartMind OPC Pvt. Ltd.,L44929GJ2017OPC816856,,Early Traction,Gaming & Interactive Media,OTT Platform,"Subscription, Platform, Managed Services"
05-08-2026,Gujarat,Ahmedabad,DataLogic OPC Private Limited,DataLogic OPC Private Limited,L75806GJ2020PTC800321,,Active,Precision Engineering,Agricultural Biotech,"Freemium, B2B"
05-08-2026,Gujarat,Vadodara,BridgeForce LLP,BridgeForce LLP,L29569GJ2023PTC122821,www.bridgeforce.net,Early Traction,Cement & Building Materials,Crop Analytics,B2C
05-08-2026,Gujarat,Vadodara,GreenDigital Private Ltd.,GreenDigital Private Ltd.,U55103GJ2025OPC914291,www.greendigital.net,Scaling,Waste Management,Fashion Tech,"API-First, Custom Development, Data Analytics"
05-08-2026,Gujarat,Ahmedabad,DataNetworks OPC Private Limited,DataNetworks OPC Private Limited,U96067GJ2022OPC418690,www.datanetworks.io,Active,Consulting & Advisory,Auto Components,"Consulting, B2B, Mobile App, Blockchain-Based"
05-08-2026,Gujarat,Patan,VelocityForce Private Limited,VelocityForce Private Limited,L67164GJ2019PTC478397,www.velocityforce.co,Active,Social Impact & NGO,Cloud Kitchen,"Web Platform, White-Label, API-First"
05-08-2026,Gujarat,Surat,ZealByte Pvt Ltd,ZealByte Pvt Ltd,L33356GJ2021PTC546306,,Scaling,Furniture & Interiors,POS Systems,"Mobile App, Managed Services, Cloud Services"
05-08-2026,Gujarat,Ahmedabad,DeltaSpace Private Limited,DeltaSpace Private Limited,U24232GJ2018LLP725765,www.deltaspace.net,Active,Industrial Manufacturing,Lab Solutions,"B2B, Subscription, Custom Development"
05-08-2026,Gujarat,Vadodara,VibeByte Private Limited,VibeByte Private Limited,L30938GJ2021LLP294281,www.vibebyte.com,Scaling,Hospitality & Travel,IT Infrastructure,"Platform, Marketplace, Web Platform"
05-08-2026,Gujarat,Bhavnagar,VibrantNexus OPC Private Limited,VibrantNexus OPC Private Limited,U90156GJ2019PTC110382,,Active,Health & Wellness,3D Printing,"B2C, IoT Solution, AR/VR Experience, SaaS"
05-08-2026,Gujarat,Ahmedabad,GreenFlow LLP,GreenFlow LLP,U88892GJ2020LLP131601,www.greenflow.in,Early Traction,Fisheries & Aquaculture,Cloud Kitchen,"API-First, Platform"
05-08-2026,Gujarat,Surat,DeltaVerse Private Limited,DeltaVerse Private Limited,L98726GJ2025PTC574610,,Active,Precision Engineering,K-12 Learning,"On-Demand, AI-Powered, Cloud Services, SaaS"
05-08-2026,Gujarat,Jetpur,OrbitPoint Private Ltd.,OrbitPoint Private Ltd.,U98625GJ2022OPC671772,,Validation,Security & Surveillance,Health Records,On-Demand
05-08-2026,Gujarat,Gandhinagar,CorePoint Pvt Ltd,CorePoint Pvt Ltd,L92306GJ2024PTC743141,,Active,Security & Surveillance,MedTech,"On-Demand, Subscription, White-Label"
05-08-2026,Gujarat,Surat,ImpactStack OPC Private Limited,ImpactStack OPC Private Limited,U11254GJ2022OPC998287,,Active,Agriculture & Allied Services,Apparel D2C,"B2B, Mobile App, On-Demand"
05-08-2026,Gujarat,Vadodara,PrimeHub Pvt. Ltd.,PrimeHub Pvt. Ltd.,U38324GJ2024LLP138236,www.primehub.tech,Prototype,Transport & Mobility,Social Commerce,"Subscription, Managed Services"
05-08-2026,Gujarat,Ahmedabad,GearDigital Pvt. Ltd.,GearDigital Pvt. Ltd.,L65057GJ2023PTC166992,,Scaling,Hospitality & Travel,Construction Tech,"Marketplace, API-First, Cloud Services, White-Label"
05-08-2026,Gujarat,Ahmedabad,HydroSystems OPC Private Limited,HydroSystems OPC Private Limited,L83097GJ2025LLP257038,www.hydrosystems.io,Validation,Transport & Mobility,Farm Solutions,"API-First, Managed Services, AI-Powered"
05-08-2026,Gujarat,Surat,ApexLogic OPC Private Limited,ApexLogic OPC Private Limited,U54029GJ2020OPC308995,,Prototype,Paper & Publishing,Farm Solutions,"Web Platform, Blockchain-Based, Mobile App, SaaS"
05-08-2026,Gujarat,Rajkot,TechStack Pvt Ltd,TechStack Pvt Ltd,U17595GJ2022LLP872939,www.techstack.tech,Early Traction,Social Impact & NGO,Smart Contracts,"SaaS, Managed Services, Freemium"
05-08-2026,Gujarat,Ahmedabad,BrightLabs Pvt. Ltd.,BrightLabs Pvt. Ltd.,U58481GJ2025OPC859069,www.brightlabs.com,Early Traction,Fashion & Accessories,Omnichannel Retail,"Data Analytics, Marketplace, D2C, Subscription"
05-08-2026,Gujarat,Ahmedabad,FinShift Private Limited,FinShift Private Limited,L50301GJ2021PTC446995,,Prototype,Furniture & Interiors,Last-Mile Delivery,"Data Analytics, Marketplace"
05-08-2026,Gujarat,Ahmedabad,IrisHub OPC Pvt. Ltd.,IrisHub OPC Pvt. Ltd.,L87477GJ2023LLP614839,,Early Traction,Fisheries & Aquaculture,NLP,"AI-Powered, Marketplace"
05-08-2026,Gujarat,Rajkot,ApexSpace Pvt Ltd,ApexSpace Pvt Ltd,L97970GJ2022LLP914258,,Early Traction,Handicrafts & Art,Online Marketplace,"Mobile App, IoT Solution"
05-08-2026,Gujarat,Ahmedabad,VertexFlow Pvt. Ltd.,VertexFlow Pvt. Ltd.,U70562GJ2017OPC975583,,Active,Precision Engineering,Organic Food,B2C
05-08-2026,Gujarat,Surendranagar,MomentumHub Private Ltd.,MomentumHub Private Ltd.,L78862GJ2023OPC256261,www.momentumhub.co,Active,Waste Management,Enterprise IT,"Marketplace, White-Label, Blockchain-Based, SaaS"
05-08-2026,Gujarat,Mehsana,CyberDynamics Pvt Ltd,CyberDynamics Pvt Ltd,U54238GJ2022PTC348632,www.cyberdynamics.com,Early Traction,Furniture & Interiors,PropTech,"Web Platform, Managed Services, Consulting, Marketplace"
05-08-2026,Gujarat,Ahmedabad,XenoPoint Private Limited,XenoPoint Private Limited,L66468GJ2021OPC121286,www.xenopoint.org,Active,Biotechnology,Food Delivery,Mobile App
05-08-2026,Gujarat,Ahmedabad,UrbanLink Pvt. Ltd.,UrbanLink Pvt. Ltd.,L49341GJ2024LLP529782,,Early Traction,Gaming & Interactive Media,Agri-Logistics,"AR/VR Experience, Freemium"
05-08-2026,Gujarat,Gandhinagar,ApexWing Pvt Ltd,ApexWing Pvt Ltd,L69934GJ2022OPC276001,www.apexwing.tech,Validation,Precision Engineering,NLP,"AR/VR Experience, White-Label"
05-08-2026,Gujarat,Ahmedabad,QuestHub Private Limited,QuestHub Private Limited,U61484GJ2020LLP921309,www.questhub.co,Scaling,Health & Wellness,Generative AI,IoT Solution
05-08-2026,Gujarat,Ahmedabad,RootsSystems Private Ltd.,RootsSystems Private Ltd.,L52870GJ2020PTC208379,www.rootssystems.io,Active,Hospitality & Travel,Machine Learning,"API-First, On-Demand"
05-08-2026,Gujarat,Navsari,MomentumSpace Private Ltd.,MomentumSpace Private Ltd.,L67951GJ2020PTC828285,www.momentumspace.com,Prototype,Water & Sanitation,Fashion Marketplace,Data Analytics
05-08-2026,Gujarat,Rajkot,HydroLink Private Limited,HydroLink Private Limited,U67681GJ2021LLP196143,,Active,Legal & Regulatory Services,Machine Learning,"D2C, SaaS, AI-Powered"
05-08-2026,Gujarat,Vadodara,KarmaFlow Private Ltd.,KarmaFlow Private Ltd.,L88910GJ2020PTC105265,www.karmaflow.in,Validation,Fashion & Accessories,Telemedicine,SaaS
05-08-2026,Gujarat,Junagadh,UltraNetworks Private Ltd.,UltraNetworks Private Ltd.,L37538GJ2022LLP298130,www.ultranetworks.co,Early Traction,Fashion & Accessories,NLP,"Consulting, Custom Development"
05-08-2026,Gujarat,Anand,RedNexus OPC Private Limited,RedNexus OPC Private Limited,U21126GJ2017OPC871520,,Active,Jewellery & Precious Metals,Online Marketplace,"Managed Services, AR/VR Experience"
05-08-2026,Gujarat,Ahmedabad,CompassFlow OPC Private Limited,CompassFlow OPC Private Limited,L42400GJ2018OPC736334,www.compassflow.tech,Scaling,Health & Wellness,Organic Food,"AI-Powered, Managed Services"
05-08-2026,Gujarat,Ahmedabad,VelocityDynamics Pvt. Ltd.,VelocityDynamics Pvt. Ltd.,L78421GJ2021PTC616102,,Active,Home Furnishing,NLP,"Marketplace, B2B, Consulting, AR/VR Experience"
05-08-2026,Gujarat,Surat,EdgeByte OPC Private Limited,EdgeByte OPC Private Limited,U52957GJ2020PTC664949,www.edgebyte.in,Prototype,Digital Media & Content,Content Creation,Marketplace
05-08-2026,Gujarat,Surat,SmartSolutions OPC Pvt. Ltd.,SmartSolutions OPC Pvt. Ltd.,U80495GJ2019LLP884111,,Active,Dairy & Livestock,K-12 Learning,"Freemium, API-First, Data Analytics"
05-08-2026,Gujarat,Vadodara,ApexWing OPC Pvt. Ltd.,ApexWing OPC Pvt. Ltd.,L47010GJ2024PTC319462,www.apexwing.in,Scaling,Automobile & Components,Co-Living,"B2B, Subscription, D2C"
05-08-2026,Gujarat,Bhavnagar,ProShift Pvt. Ltd.,ProShift Pvt. Ltd.,U32787GJ2024PTC589174,www.proshift.org,Active,Sports & Fitness,Omnichannel Retail,White-Label
05-08-2026,Gujarat,Gandhinagar,BrightDynamics OPC Private Limited,BrightDynamics OPC Private Limited,L16898GJ2022LLP666857,,Active,Food Processing & Packaging,MedTech,"On-Demand, B2C, B2B, Managed Services"
05-08-2026,Gujarat,Botad,RiseHub Private Ltd.,RiseHub Private Ltd.,U15735GJ2022OPC327537,www.risehub.com,Active,Automobile & Components,NLP,"Blockchain-Based, B2B, Freemium"
05-08-2026,Gujarat,Ahmedabad,BridgeStack LLP,BridgeStack LLP,L19358GJ2021OPC401715,,Active,IT Software & Services,Co-Living,"Marketplace, Data Analytics, D2C, Freemium"
05-08-2026,Gujarat,Surat,AuraMind Pvt. Ltd.,AuraMind Pvt. Ltd.,L82825GJ2020PTC226281,www.auramind.com,Active,Marketing & Advertising,Hospitality Tech,B2C
05-08-2026,Gujarat,Surat,GreenTech Pvt Ltd,GreenTech Pvt Ltd,U48896GJ2024PTC720823,www.greentech.com,Scaling,Real Estate & Housing,Warehousing,"Subscription, AR/VR Experience, B2C, Managed Services"
05-08-2026,Gujarat,Mehsana,BioDynamics LLP,BioDynamics LLP,U57946GJ2023OPC722458,www.biodynamics.co,Active,Hospitality & Travel,Esports Platform,"Data Analytics, Mobile App"
05-08-2026,Gujarat,Ahmedabad,ZyphrBase Private Ltd.,ZyphrBase Private Ltd.,U69361GJ2022LLP840585,www.zyphrbase.org,Active,Fashion & Accessories,Insurance Tech,"Freemium, On-Demand, B2B"
05-08-2026,Gujarat,Ahmedabad,GreenCodex Pvt. Ltd.,GreenCodex Pvt. Ltd.,U51007GJ2021LLP120936,www.greencodex.in,Early Traction,Logistics & Warehousing,Smart Manufacturing,Marketplace
05-08-2026,Gujarat,Surat,BioShift Pvt. Ltd.,BioShift Pvt. Ltd.,L90543GJ2021PTC393758,www.bioshift.io,Scaling,Consulting & Advisory,NFT Platform,"Consulting, On-Demand"
05-08-2026,Gujarat,Surat,FinCodex Private Ltd.,FinCodex Private Ltd.,U23567GJ2023PTC678440,www.fincodex.net,Early Traction,IT Software & Services,Game Development,Managed Services
05-08-2026,Gujarat,Surat,AstroPixel Private Ltd.,AstroPixel Private Ltd.,U54820GJ2023OPC973004,www.astropixel.io,Active,Semiconductor & Electronics,Last-Mile Delivery,Web Platform
05-08-2026,Gujarat,Ahmedabad,EduLogic OPC Pvt. Ltd.,EduLogic OPC Pvt. Ltd.,L26898GJ2018LLP951086,www.edulogic.com,Active,Social Impact & NGO,Mobility Solutions,Cloud Services
05-08-2026,Gujarat,Kutch,FluxPoint Pvt Ltd,FluxPoint Pvt Ltd,U73031GJ2023OPC729282,,Active,Life Sciences & Pharmaceuticals,Petrochemicals,"API-First, AI-Powered"
05-08-2026,Gujarat,Surat,SummitPoint OPC Pvt. Ltd.,SummitPoint OPC Pvt. Ltd.,L62298GJ2021PTC696717,www.summitpoint.com,Active,Health & Wellness,Generative AI,"IoT Solution, API-First, Consulting, Custom Development"
05-08-2026,Gujarat,Mehsana,EdgeFlow OPC Private Limited,EdgeFlow OPC Private Limited,L13471GJ2025LLP176517,www.edgeflow.tech,Active,Chemicals & Dyes,Online Marketplace,"B2C, White-Label, API-First, Marketplace"
05-08-2026,Gujarat,Vadodara,ThriveShift Pvt Ltd,ThriveShift Pvt Ltd,L78912GJ2023LLP448377,www.thriveshift.io,Early Traction,Fashion & Accessories,Diagnostics,"Data Analytics, Freemium, Blockchain-Based, IoT Solution"
05-08-2026,Gujarat,Ahmedabad,KarmaFlow Private Limited,KarmaFlow Private Limited,L41953GJ2022PTC771020,www.karmaflow.org,Active,Transport & Mobility,Water Tech,"Platform, Web Platform, Blockchain-Based"
05-08-2026,Gujarat,Una,BlueWorks LLP,BlueWorks LLP,U26656GJ2023OPC372477,,Active,Sports & Fitness,Enterprise IT,"Subscription, Custom Development, AI-Powered, Mobile App"
05-08-2026,Gujarat,Nadiad,TerraDigital Private Limited,TerraDigital Private Limited,L66048GJ2021LLP533687,www.terradigital.org,Prototype,Fisheries & Aquaculture,HR Tech,"Blockchain-Based, Consulting"
05-08-2026,Gujarat,Dahod,QuestSpace LLP,QuestSpace LLP,L62612GJ2019OPC513352,www.questspace.org,Scaling,Glass & Ceramics,POS Systems,"Custom Development, AI-Powered, SaaS"
05-08-2026,Gujarat,Morbi,SmartCodex OPC Private Limited,SmartCodex OPC Private Limited,L93591GJ2022OPC196255,,Active,Handicrafts & Art,MedTech,"Web Platform, Consulting, B2C, Mobile App"
05-08-2026,Gujarat,Mehsana,PulsePixel Private Limited,PulsePixel Private Limited,U27062GJ2021LLP141338,www.pulsepixel.org,Prototype,Fashion & Accessories,Online Marketplace,"Web Platform, IoT Solution"
05-08-2026,Gujarat,Ahmedabad,RiseHub LLP,RiseHub LLP,L53622GJ2017LLP859527,www.risehub.org,Active,Events & Conferencing,Higher Ed,AI-Powered
05-08-2026,Gujarat,Vadodara,SwiftDynamics Private Ltd.,SwiftDynamics Private Ltd.,L82930GJ2018LLP266865,www.swiftdynamics.io,Active,Semiconductor & Electronics,D2C Platform,"Platform, Mobile App"
05-08-2026,Gujarat,Ahmedabad,ThriveLink Private Ltd.,ThriveLink Private Ltd.,U16954GJ2022OPC622578,www.thrivelink.tech,Scaling,Gaming & Interactive Media,Machine Learning,"Freemium, Custom Development"
05-08-2026,Gujarat,Surat,LuminaStack LLP,LuminaStack LLP,U21773GJ2016LLP793049,,Active,Dairy & Livestock,Online Learning,"Subscription, Data Analytics, B2C, On-Demand"
05-08-2026,Gujarat,Ahmedabad,TrueBase Private Ltd.,TrueBase Private Ltd.,L74514GJ2023OPC718235,,Validation,Digital Media & Content,Network Security,Mobile App
05-08-2026,Gujarat,Surat,RedDigital LLP,RedDigital LLP,U78683GJ2020OPC190456,,Active,Glass & Ceramics,Esports Platform,"Subscription, Custom Development, Platform, Managed Services"
05-08-2026,Gujarat,Bardoli,PixelStack Pvt Ltd,PixelStack Pvt Ltd,U91124GJ2018LLP903042,www.pixelstack.in,Scaling,Glass & Ceramics,Contract Management,"Marketplace, AI-Powered, Data Analytics"
05-08-2026,Gujarat,Ahmedabad,IrisByte LLP,IrisByte LLP,L76387GJ2021PTC375936,www.irisbyte.tech,Validation,Paper & Publishing,NLP,"IoT Solution, Mobile App, Managed Services"
05-08-2026,Gujarat,Junagadh,CompassShift Pvt. Ltd.,CompassShift Pvt. Ltd.,L25959GJ2023LLP474911,www.compassshift.com,Active,Home Furnishing,Vocational Training,"Consulting, Cloud Services, Custom Development, On-Demand"
05-08-2026,Gujarat,Surat,AeroNexus Pvt Ltd,AeroNexus Pvt Ltd,L33031GJ2024LLP693704,www.aeronexus.co,Early Traction,Cybersecurity & Risk,IT Infrastructure,"White-Label, Consulting, D2C"
05-08-2026,Gujarat,Surat,CatalystForce OPC Private Limited,CatalystForce OPC Private Limited,U18542GJ2022OPC309719,,Active,Forestry & Timber,Wealth Management,"On-Demand, Marketplace"
05-08-2026,Gujarat,Palanpur,NimbleNexus LLP,NimbleNexus LLP,U23885GJ2020LLP480664,,Active,Energy & Utilities,Online Marketplace,"AR/VR Experience, Mobile App, Managed Services"
05-08-2026,Gujarat,Jetpur,TerraPoint OPC Private Limited,TerraPoint OPC Private Limited,U40296GJ2024LLP627629,www.terrapoint.co,Early Traction,Paper & Publishing,Online Marketplace,Cloud Services
05-08-2026,Gujarat,Rajkot,OmniDigital Private Ltd.,OmniDigital Private Ltd.,U77289GJ2017LLP546871,,Active,Photography & Videography,B2B Marketplace,"Managed Services, AR/VR Experience, Cloud Services, Marketplace"
05-08-2026,Gujarat,Bharuch,CruxWing Private Ltd.,CruxWing Private Ltd.,U49350GJ2020LLP147866,,Active,Human Resources & Staffing,Air Quality,"Marketplace, B2C, Blockchain-Based, IoT Solution"
05-08-2026,Gujarat,Ahmedabad,LuminaPoint Pvt Ltd,LuminaPoint Pvt Ltd,L97231GJ2021LLP708897,www.luminapoint.com,Active,Health & Wellness,Air Quality,"Consulting, Web Platform, Freemium"
05-08-2026,Gujarat,Surat,SynthLabs Private Limited,SynthLabs Private Limited,L14758GJ2020PTC108281,,Validation,Water & Sanitation,B2B Marketplace,"Managed Services, B2C"
05-08-2026,Gujarat,Dahod,MaxBase Pvt Ltd,MaxBase Pvt Ltd,U52261GJ2020LLP549234,www.maxbase.tech,Active,Jewellery & Precious Metals,IT Consulting,"Platform, Blockchain-Based, D2C"
05-08-2026,Gujarat,Rajkot,PathLink OPC Private Limited,PathLink OPC Private Limited,U81141GJ2023LLP377463,www.pathlink.co,Early Traction,AI & Machine Learning,Music Tech,"Platform, B2C, AR/VR Experience, B2B"
05-08-2026,Gujarat,Vadodara,ZenCodex LLP,ZenCodex LLP,U46653GJ2022PTC217588,www.zencodex.co,Prototype,Home Furnishing,Travel Booking,"SaaS, Managed Services, Mobile App, On-Demand"
05-08-2026,Gujarat,Bhavnagar,ZyphrByte Private Limited,ZyphrByte Private Limited,L91153GJ2018OPC539965,www.zyphrbyte.org,Validation,Social Impact & NGO,Insurance Tech,White-Label
05-08-2026,Gujarat,Ahmedabad,InfinityPixel Private Ltd.,InfinityPixel Private Ltd.,U10020GJ2023OPC134618,,Active,Cement & Building Materials,Food Delivery,SaaS
05-08-2026,Gujarat,Rajkot,CyberBase OPC Pvt. Ltd.,CyberBase OPC Pvt. Ltd.,U64834GJ2018PTC822528,www.cyberbase.com,Active,Industrial Manufacturing,Food Delivery,Managed Services
05-08-2026,Gujarat,Vadodara,MomentumDynamics Pvt Ltd,MomentumDynamics Pvt Ltd,U89507GJ2024PTC710749,www.momentumdynamics.io,Early Traction,Logistics & Warehousing,Mobility Solutions,"Custom Development, Blockchain-Based"
05-08-2026,Gujarat,Mehsana,AstroHub OPC Pvt. Ltd.,AstroHub OPC Pvt. Ltd.,L55767GJ2021OPC423679,www.astrohub.org,Active,Home Furnishing,Vocational Training,Cloud Services
05-08-2026,Gujarat,Ahmedabad,RootsFlow Private Ltd.,RootsFlow Private Ltd.,U94443GJ2021OPC988541,,Scaling,Financial Services & Insurance,Farm Solutions,"Consulting, B2C"
05-08-2026,Gujarat,Palanpur,SummitWing LLP,SummitWing LLP,L27069GJ2019PTC595353,,Active,Environmental Services,Mobility Solutions,"IoT Solution, B2B, Subscription"
05-08-2026,Gujarat,Ahmedabad,RedMind Private Limited,RedMind Private Limited,U71571GJ2021PTC230348,,Active,Biotechnology,Bio Informatics,"API-First, Consulting, Blockchain-Based"
05-08-2026,Gujarat,Ahmedabad,BoltMind Pvt. Ltd.,BoltMind Pvt. Ltd.,U47533GJ2022LLP441412,,Validation,Rubber & Plastics,Wealth Management,"Cloud Services, Blockchain-Based, Consulting"
05-08-2026,Gujarat,Rajkot,BridgeWing LLP,BridgeWing LLP,U65216GJ2023LLP202622,www.bridgewing.io,Early Traction,Gaming & Interactive Media,Health Records,"Web Platform, Consulting, D2C, AR/VR Experience"
05-08-2026,Gujarat,Gandhinagar,BioForce Private Ltd.,BioForce Private Ltd.,U21275GJ2023LLP409766,www.bioforce.co,Active,IT Software & Services,K-12 Learning,"AR/VR Experience, Platform, Marketplace"
05-08-2026,Gujarat,Ahmedabad,ImpactNetworks OPC Pvt. Ltd.,ImpactNetworks OPC Pvt. Ltd.,U70010GJ2023OPC714340,,Validation,Agriculture & Allied Services,Agri-Logistics,"Consulting, B2C, Marketplace, Mobile App"
05-08-2026,Gujarat,Ahmedabad,LaunchNetworks OPC Private Limited,LaunchNetworks OPC Private Limited,L53167GJ2019OPC137581,www.launchnetworks.com,Validation,Agriculture & Allied Services,Project Management,AR/VR Experience
05-08-2026,Gujarat,Porbandar,SpectrumVerse OPC Pvt. Ltd.,SpectrumVerse OPC Pvt. Ltd.,L85141GJ2018OPC277634,www.spectrumverse.in,Active,Automobile & Components,EV Manufacturing,"B2C, Data Analytics, Platform"
05-08-2026,Gujarat,Ahmedabad,SpectrumLogic Pvt. Ltd.,SpectrumLogic Pvt. Ltd.,U60869GJ2022OPC753939,,Early Traction,Dairy & Livestock,Energy Storage,"D2C, Platform, Web Platform"
05-08-2026,Gujarat,Rajkot,GreenByte OPC Private Limited,GreenByte OPC Private Limited,L83375GJ2021LLP263224,,Active,Glass & Ceramics,Health Records,Blockchain-Based
05-08-2026,Gujarat,Rajkot,DigiPixel Private Ltd.,DigiPixel Private Ltd.,L34781GJ2023PTC629180,www.digipixel.org,Active,Human Resources & Staffing,Micro-Grid,"Subscription, AR/VR Experience, White-Label, Marketplace"
05-08-2026,Gujarat,Surat,NimbleBase Pvt. Ltd.,NimbleBase Pvt. Ltd.,U83488GJ2022LLP718609,www.nimblebase.io,Scaling,Furniture & Interiors,Auto Components,On-Demand
